,ts,id,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,fileid,event
1811,2023-02-20T03:11:02.055000,7396780966,442.8461,204.1813,73.7984,107.6783,549.2241,932.1151,851.1940,837.7608,677.8453,637.0963,-1256.7380,620.3977,316.2525,1031.1949,798.6870,967.1632,366.0000,-0.0232,-0.0221,-0.0168,-0.0107,0.0030,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9723,6.7092,3.9155,62018,none
1812,2023-02-20T03:11:02.060000,7396780967,444.6888,204.0482,73.9276,107.6893,549.1139,932.7285,851.9259,838.9489,677.5750,636.4447,-1256.7617,621.1517,316.4959,1030.2619,799.0492,964.5799,366.0000,-0.0210,-0.0184,-0.0229,-0.0102,-0.0124,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9719,5.3975,3.9156,62018,none
1813,2023-02-20T03:11:02.065000,7396780968,444.5152,204.3245,74.2276,109.0929,550.6150,934.7843,851.3619,836.3760,678.6800,637.6805,-1256.8008,620.5429,316.7150,1031.9014,799.5466,967.1116,366.0000,-0.0237,-0.0285,-0.0208,-0.0079,-0.0009,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9715,7.5143,3.9157,62018,none
1814,2023-02-20T03:11:02.070000,7396780969,444.7146,205.4974,74.1953,108.0750,551.0267,932.7337,852.4718,837.1906,676.7303,637.3105,-1255.1523,620.8997,316.1515,1029.7641,798.0814,965.9129,366.0000,-0.0260,-0.0156,-0.0165,-0.0140,-0.0044,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9711,5.9830,3.9158,62018,none
1815,2023-02-20T03:11:02.075000,7396780970,444.2723,204.0564,73.3115,106.4418,550.9944,932.5879,850.9064,836.9252,676.8701,636.1412,-1256.1403,620.7629,316.6359,1029.3942,800.3978,966.7007,366.0000,-0.0208,-0.0237,-0.0181,-0.0141,-0.0032,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9707,7.4626,3.9159,62018,none
1816,2023-02-20T03:11:02.080000,7396780971,445.2426,204.6609,73.9291,109.2301,551.1932,931.9216,850.8020,836.6967,678.6105,637.7085,-1256.4171,621.1829,316.5915,1030.3274,799.7259,967.7069,366.0000,-0.0195,-0.0186,-0.0201,-0.0016,0.0024,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9703,6.1313,3.9160,62018,none
1817,2023-02-20T03:11:02.085000,7396780972,445.5316,204.9321,73.5702,107.9564,550.7759,934.0081,852.0292,837.8618,677.8075,634.7369,-1254.9107,620.4301,316.2229,1033.0979,798.9334,966.1429,366.0000,-0.0205,-0.0195,-0.0090,-0.0090,0.0050,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9699,6.0972,3.9161,62018,none
1818,2023-02-20T03:11:02.090000,7396780973,445.2518,206.1129,74.2153,109.2383,550.6459,931.9373,852.1880,837.8658,677.3276,638.4088,-1254.4763,619.9531,318.3416,1031.5317,801.1578,966.0966,366.0000,-0.0175,-0.0198,-0.0134,0.0071,0.0085,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9695,6.9927,3.9162,62018,none
1819,2023-02-20T03:11:02.095000,7396780974,444.7393,204.7078,74.2214,110.0623,550.0896,933.2897,851.2560,836.4970,678.3895,635.8773,-1254.2113,621.6735,316.5668,1031.3911,799.9814,966.6504,366.0000,-0.0136,-0.0114,-0.0091,-0.0023,0.0047,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9691,6.5344,3.9163,62018,none
1820,2023-02-20T03:11:02.100000,7396780975,443.3491,205.8023,73.7291,109.0487,550.6832,932.6564,853.1102,838.0498,677.6845,637.4314,-1254.2645,622.2392,315.2319,1031.5048,798.9672,966.6872,366.0000,-0.0145,-0.0095,0.0007,0.0031,0.0202,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9687,6.2466,3.9164,62018,none
1821,2023-02-20T03:11:02.105000,7396780976,445.7413,206.1115,73.0624,109.9225,550.0688,932.9744,853.6658,837.1616,677.4559,637.4678,-1255.6086,620.2524,318.5525,1030.7380,801.3833,966.2857,366.0000,-0.0133,-0.0077,0.0020,0.0077,0.0185,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9683,5.9767,3.9166,62018,none
1822,2023-02-20T03:11:02.110000,7396780977,446.1967,205.1683,74.3363,109.3423,550.5432,932.0801,851.7170,838.2287,677.5270,638.1183,-1254.5598,621.3627,316.5423,1033.4028,801.3032,967.3043,366.0000,-0.0115,-0.0047,0.0042,0.0051,0.0251,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9679,5.9844,3.9167,62018,none
1823,2023-02-20T03:11:02.115000,7396780978,445.8306,205.1464,74.1515,110.5849,551.3861,934.3895,853.5048,839.3306,678.5722,637.0520,-1254.2875,620.9559,318.0349,1031.6814,799.5879,967.4415,366.0000,-0.0074,0.0047,0.0010,0.0091,0.0324,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9675,8.1860,3.9168,62018,none
1824,2023-02-20T03:11:02.120000,7396780979,444.7087,205.1491,72.9001,108.5627,551.3181,933.1901,850.5067,838.7828,678.5770,635.6960,-1254.9675,622.1191,316.8677,1031.7038,800.1540,967.7828,366.0000,0.0008,0.0105,0.0061,0.0249,0.0194,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9671,4.9598,3.9169,62018,none
1825,2023-02-20T03:11:02.125000,7396780980,446.0500,205.3063,74.9171,109.5044,553.9627,932.5389,853.3718,838.6530,679.7244,637.2491,-1254.3572,621.7083,317.9664,1032.2988,800.1449,966.8553,366.0000,-0.0015,0.0105,0.0165,0.0162,0.0370,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9667,5.3380,3.9170,62018,none
1826,2023-02-20T03:11:02.130000,7396780981,446.2986,206.2935,75.3824,110.1487,550.5335,934.6123,851.9239,838.1871,678.3781,637.4348,-1255.3911,624.2721,317.5716,1030.5916,799.0986,966.8549,366.0000,0.0030,0.0104,0.0212,0.0403,0.0363,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9662,7.2415,3.9171,62018,none
1827,2023-02-20T03:11:02.135000,7396780982,446.9564,205.8942,76.7321,109.5571,551.6093,933.3061,853.4902,838.7629,678.4637,636.0700,-1254.7927,621.4682,318.5096,1031.0059,800.9691,967.6145,366.0000,0.0037,0.0068,0.0231,0.0313,0.0459,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9658,7.1815,3.9172,62018,none
1828,2023-02-20T03:11:02.140000,7396780983,445.1072,205.9963,74.4951,110.7299,550.6691,934.0758,852.0391,839.2587,679.9598,637.8444,-1253.8945,623.0379,317.6371,1031.6117,801.4842,967.6121,366.0000,0.0061,0.0180,0.0233,0.0300,0.0390,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9654,5.5620,3.9173,62018,none
1829,2023-02-20T03:11:02.145000,7396780984,445.7246,205.0056,74.4748,109.5601,551.5955,934.5789,852.8509,839.2771,679.6942,637.0450,-1252.8882,623.2134,317.3815,1032.6988,801.4312,967.7251,366.0000,0.0073,0.0210,0.0262,0.0398,0.0509,-1000000.0000,-1000000.0000,-0.9318,366.0000,1676860000.0000,216.9650,4.8981,3.9174,62018,none
1830,2023-02-20T03:11:02.150000,7396780985,446.5995,205.2277,74.1142,111.6572,551.7241,934.3810,852.3536,838.9223,679.1176,638.5210,-1253.0771,622.4286,318.2073,1030.9633,801.0279,967.4359,366.0000,0.0125,0.0239,0.0318,0.0284,0.0421,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9645,7.3179,3.9175,62018,none
1831,2023-02-20T03:11:02.155000,7396780986,446.1415,207.8103,75.2624,111.7933,552.7714,932.3382,852.9244,839.2694,677.8467,637.8987,-1253.3758,622.1252,317.7895,1032.0416,801.8493,968.3596,366.0000,0.0127,0.0193,0.0278,0.0405,0.0513,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9641,5.4626,3.9176,62018,none
1832,2023-02-20T03:11:02.160000,7396780987,445.2928,206.0444,75.3485,110.4123,551.8269,934.7429,854.6506,838.1334,678.5371,639.7555,-1253.7496,622.2625,316.6433,1032.0195,800.2783,967.4326,366.0000,0.0199,0.0283,0.0352,0.0425,0.0515,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9637,5.9071,3.9177,62018,none
1833,2023-02-20T03:11:02.165000,7396780988,446.6061,205.6546,74.6254,110.7165,552.1214,934.1940,853.1881,838.6870,678.4312,638.0695,-1253.7857,622.2826,317.7932,1031.0149,802.7291,968.1767,366.0000,0.0172,0.0324,0.0303,0.0382,0.0492,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9632,6.3769,3.9178,62018,none
1834,2023-02-20T03:11:02.170000,7396780989,446.8215,207.5034,75.2186,111.3119,552.0143,934.0953,855.0468,839.9246,679.3877,638.7028,-1254.7996,623.2652,320.6535,1031.9514,800.7409,968.1134,366.0000,0.0186,0.0244,0.0325,0.0415,0.0440,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9628,5.4419,3.9179,62018,none
1835,2023-02-20T03:11:02.175000,7396780990,446.5087,206.6638,73.8554,109.4886,551.3175,934.3511,853.1297,840.1120,679.0317,638.2679,-1254.2300,621.7403,316.9813,1032.8722,800.9096,968.4116,366.0000,0.0191,0.0311,0.0380,0.0515,0.0464,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9623,7.0395,3.9180,62018,none
1836,2023-02-20T03:11:02.180000,7396780991,446.6892,206.9760,76.2546,109.4639,551.9918,933.2255,854.7069,839.5884,680.7958,637.2149,-1254.1288,622.3847,318.7063,1031.3269,801.0533,969.4617,366.0000,0.0213,0.0260,0.0395,0.0442,0.0516,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9619,6.3167,3.9181,62018,none
1837,2023-02-20T03:11:02.185000,7396780992,446.3765,206.4731,74.9670,111.5886,552.2779,934.7372,852.2829,840.7667,678.3263,638.4197,-1252.9567,622.3577,318.3892,1033.7126,801.0650,967.5319,366.0000,0.0250,0.0285,0.0378,0.0438,0.0523,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9614,5.5944,3.9182,62018,none
1838,2023-02-20T03:11:02.190000,7396780993,447.8306,206.3930,75.6202,110.8671,552.7070,933.5564,853.4187,840.0543,678.7189,639.2507,-1252.5961,621.2670,320.1171,1033.0224,801.4938,966.7349,366.0000,0.0174,0.0250,0.0307,0.0362,0.0520,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9610,5.6649,3.9183,62018,none
1839,2023-02-20T03:11:02.195000,7396780994,445.9859,206.5708,74.5651,110.5252,553.1536,934.4778,853.2775,839.5199,679.9021,639.1880,-1252.7043,623.3936,317.8176,1032.9832,801.5213,968.2311,366.0000,0.0211,0.0264,0.0260,0.0313,0.0409,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9605,7.3376,3.9185,62018,none
1840,2023-02-20T03:11:02.200000,7396780995,446.2888,205.6524,75.2927,110.7675,552.5710,934.8836,854.9888,838.7828,680.1758,638.5240,-1252.2952,623.6090,318.8397,1032.7652,801.8623,967.8376,366.0000,0.0151,0.0255,0.0321,0.0338,0.0357,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9601,6.0770,3.9186,62018,none
1841,2023-02-20T03:11:02.205000,7396780996,446.8130,206.7339,75.5805,108.8954,552.6025,935.6635,853.9524,840.9552,677.7345,637.6388,-1253.1380,622.2968,319.3532,1031.9304,801.1493,966.3942,366.0000,0.0229,0.0269,0.0221,0.0201,0.0326,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9596,6.7916,3.9187,62018,none
1842,2023-02-20T03:11:02.210000,7396780997,447.5461,207.0797,75.8339,110.6905,551.4663,934.1872,852.1724,840.4592,678.4546,639.3585,-1253.9434,623.6670,318.6995,1032.3232,801.9762,970.2400,366.0000,0.0181,0.0272,0.0317,0.0234,0.0363,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9591,6.2920,3.9188,62018,none
1843,2023-02-20T03:11:02.215000,7396780998,445.6766,208.3548,76.2582,110.2720,553.3062,936.0357,852.8264,841.3131,679.6636,639.2100,-1253.1655,621.6075,318.2604,1033.1639,801.0021,969.3222,366.0000,0.0130,0.0268,0.0208,0.0192,0.0242,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9587,4.8964,3.9189,62018,none
1844,2023-02-20T03:11:02.220000,7396780999,445.8504,206.9674,77.0499,111.6331,552.3419,935.6561,853.0885,841.6321,680.9835,639.5734,-1253.6812,622.9178,318.8809,1032.3773,802.4846,969.4324,366.0000,0.0128,0.0185,0.0322,0.0119,0.0174,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9582,6.8975,3.9190,62018,none
1845,2023-02-20T03:11:02.225000,7396781000,445.2851,205.0479,76.5015,111.7113,553.5130,934.5718,854.6625,838.8857,681.4255,638.6960,-1252.5584,622.8143,318.6677,1033.0663,802.4913,968.6869,366.0000,0.0181,0.0204,0.0162,0.0213,0.0110,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9577,7.1591,3.9191,62018,none
1846,2023-02-20T03:11:02.230000,7396781001,446.9504,206.8491,76.6940,111.3856,553.9774,934.0373,854.5683,838.8968,679.5927,637.5768,-1253.3630,622.9945,318.6744,1032.2052,801.9196,969.2609,366.0000,0.0097,0.0135,0.0197,0.0142,0.0072,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9573,7.7739,3.9192,62018,none
1847,2023-02-20T03:11:02.235000,7396781002,446.0308,209.1171,77.0824,111.2418,552.7751,933.7704,853.6852,837.6349,679.7890,639.3525,-1253.1533,622.9915,319.6700,1033.2866,801.4057,968.5874,366.0000,0.0147,0.0155,0.0123,0.0085,0.0060,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9568,4.7795,3.9193,62018,none
1848,2023-02-20T03:11:02.240000,7396781003,446.6112,207.6120,76.3746,109.7210,552.1002,935.1363,853.4801,840.6536,679.2494,638.9116,-1252.5262,622.8572,319.2412,1033.3397,802.1678,969.5703,366.0000,0.0118,0.0146,0.0125,0.0117,-0.0040,-1000000.0000,-1000000.0000,-0.9317,366.0000,1676860000.0000,216.9563,3.7732,3.9194,62018,none
1849,2023-02-20T03:11:02.245000,7396781004,447.4335,206.2557,75.8751,111.3770,552.8911,934.3146,854.4776,840.4296,680.4110,640.0178,-1253.6884,622.5942,319.3459,1031.6023,801.1943,969.0557,366.0000,0.0118,0.0099,0.0119,-0.0023,-0.0068,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9558,6.8113,3.9195,62018,none
1850,2023-02-20T03:11:02.250000,7396781005,446.3690,207.3551,76.6895,111.3857,553.1612,935.8417,852.9786,839.9604,681.1050,638.9052,-1252.3466,622.7952,319.1464,1032.9361,801.9098,968.8530,366.0000,0.0098,0.0141,0.0129,-0.0034,-0.0069,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9553,5.8205,3.9196,62018,none
1851,2023-02-20T03:11:02.255000,7396781006,447.0373,206.2586,76.7106,111.8484,552.5998,934.3086,854.2184,838.8713,680.8570,638.8159,-1254.2258,623.9428,319.6201,1031.6349,801.7308,968.8834,366.0000,0.0086,0.0106,0.0120,0.0062,-0.0118,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9548,5.1560,3.9197,62018,none
1852,2023-02-20T03:11:02.260000,7396781007,446.5752,205.7316,76.3335,112.5092,552.3634,934.0941,854.1126,839.7434,679.7914,639.1484,-1252.9401,622.3517,319.8580,1031.3258,803.9186,969.9870,366.0000,0.0098,0.0109,0.0095,0.0100,-0.0084,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9544,6.3860,3.9198,62018,none
1853,2023-02-20T03:11:02.265000,7396781008,447.3072,206.4909,74.6059,109.4155,553.2204,934.9565,853.5499,839.9173,679.0987,638.2920,-1253.3032,624.5738,318.5402,1032.2944,800.7879,968.9034,366.0000,0.0129,0.0142,0.0097,0.0008,-0.0098,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9539,5.9406,3.9199,62018,none
1854,2023-02-20T03:11:02.270000,7396781009,447.0973,206.7904,75.0440,110.4064,553.1153,934.1684,854.0353,840.3434,679.7237,638.2011,-1252.6209,622.2091,319.3728,1034.9547,799.5833,967.8935,366.0000,0.0104,0.0079,0.0019,-0.0015,-0.0135,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9534,5.2790,3.9200,62018,none
1855,2023-02-20T03:11:02.275000,7396781010,446.1042,205.1600,75.4379,110.0639,552.3807,934.6646,853.7394,839.8761,680.7624,638.5794,-1254.4417,622.8498,317.6208,1033.2781,801.1477,968.9267,366.0000,0.0127,0.0124,0.0067,-0.0074,-0.0133,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9529,6.2338,3.9201,62018,none
1856,2023-02-20T03:11:02.280000,7396781011,446.4566,205.6722,76.2152,110.7295,551.2683,935.3803,853.9895,840.1226,679.2711,637.8552,-1254.6331,623.0485,316.7891,1033.7052,800.2191,968.9828,366.0000,0.0110,0.0145,0.0021,-0.0079,-0.0160,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9524,6.7532,3.9202,62018,none
1857,2023-02-20T03:11:02.285000,7396781012,447.3538,206.5270,75.5017,110.5295,552.8839,934.6126,852.4515,839.4195,678.0664,638.3355,-1252.8812,622.2854,319.9799,1033.0055,800.9374,968.4030,366.0000,0.0139,0.0143,0.0075,-0.0045,-0.0374,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9519,6.4399,3.9203,62018,none
1858,2023-02-20T03:11:02.290000,7396781013,446.7546,206.1133,76.3494,110.2526,551.8260,934.5366,853.9315,840.3850,679.1519,639.9915,-1253.8729,623.5458,318.1732,1032.6042,800.4018,968.3982,366.0000,0.0138,0.0088,0.0038,0.0008,-0.0217,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9514,6.4460,3.9204,62018,none
1859,2023-02-20T03:11:02.295000,7396781014,445.2376,206.6710,76.4073,111.1772,552.5266,934.5193,854.1764,839.8605,679.1319,639.1892,-1253.7175,622.7913,318.5571,1033.0714,800.6315,967.5022,366.0000,0.0113,0.0061,0.0059,-0.0038,-0.0131,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9508,6.6547,3.9206,62018,none
1860,2023-02-20T03:11:02.300000,7396781015,446.7895,205.2933,76.2243,109.3839,552.3859,932.9105,853.5218,838.3154,677.8080,638.5114,-1254.2628,622.1011,317.2848,1031.7533,800.4131,968.3427,366.0000,0.0104,0.0072,0.0045,-0.0012,-0.0212,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9503,4.9469,3.9207,62018,none
1861,2023-02-20T03:11:02.305000,7396781016,445.3022,206.7412,76.1343,109.3370,550.6587,934.4833,853.6508,840.2812,679.3555,639.4112,-1253.0999,623.2669,317.1528,1032.5463,801.9402,967.1983,366.0000,0.0164,0.0041,0.0064,-0.0102,-0.0117,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9498,6.2590,3.9208,62018,none
1862,2023-02-20T03:11:02.310000,7396781017,447.2002,205.1232,74.2406,109.2508,552.1350,934.1981,852.9822,840.0506,679.4750,637.4103,-1253.6904,621.2578,317.4998,1033.0119,801.0314,967.8696,366.0000,0.0112,0.0123,-0.0003,-0.0029,-0.0111,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9493,6.4920,3.9209,62018,none
1863,2023-02-20T03:11:02.315000,7396781018,446.7857,207.2806,75.3525,109.6782,552.3781,934.6808,853.6795,839.3388,680.4543,639.9588,-1253.8410,621.5140,318.4808,1032.5260,801.8268,967.4310,366.0000,0.0152,0.0123,-0.0038,-0.0092,-0.0172,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9488,5.9976,3.9210,62018,none
1864,2023-02-20T03:11:02.320000,7396781019,446.0910,204.4865,74.3731,108.8762,552.3688,934.3438,852.9113,839.0837,677.7932,637.4907,-1255.0766,622.3092,317.4459,1032.8533,800.8915,968.6454,366.0000,0.0135,0.0096,0.0065,-0.0056,-0.0188,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9483,5.6365,3.9211,62018,none
1865,2023-02-20T03:11:02.325000,7396781020,445.8745,204.8747,73.4295,109.7098,551.8426,933.5871,851.8304,840.0756,679.3331,639.3518,-1253.8501,622.3899,317.4801,1031.8948,801.4916,968.9887,366.0000,0.0116,0.0036,0.0073,-0.0038,-0.0157,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9477,5.7031,3.9212,62018,none
1866,2023-02-20T03:11:02.330000,7396781021,445.4685,205.9697,74.4058,109.5034,550.0540,934.4617,853.2919,837.3291,679.4092,639.2353,-1255.1580,621.8939,317.0402,1032.9894,800.3941,966.7203,366.0000,0.0136,0.0064,0.0003,-0.0101,-0.0163,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9472,6.0653,3.9213,62018,none
1867,2023-02-20T03:11:02.335000,7396781022,446.0637,206.8522,75.5806,108.8916,552.5425,933.2867,851.2135,839.5138,678.9365,636.1183,-1255.0060,621.4191,318.4535,1031.3543,801.7965,967.5171,366.0000,0.0155,0.0115,0.0030,-0.0135,-0.0133,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9467,7.0315,3.9214,62018,none
1868,2023-02-20T03:11:02.340000,7396781023,445.1078,205.6565,74.7731,110.1035,551.7333,933.6022,852.6307,838.0235,677.5990,638.5781,-1255.6878,621.2033,318.0993,1033.0986,800.7812,967.1562,366.0000,0.0121,0.0073,-0.0088,-0.0082,-0.0301,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9462,7.5218,3.9215,62018,none
1869,2023-02-20T03:11:02.345000,7396781024,445.4757,205.7375,75.9014,109.2396,550.3245,933.0383,851.9798,839.1633,677.4353,637.0601,-1254.8380,622.1923,316.8999,1031.7461,799.6633,967.6587,366.0000,0.0092,0.0062,-0.0063,-0.0121,-0.0226,-1000000.0000,-1000000.0000,-0.9316,366.0000,1676860000.0000,216.9456,7.3588,3.9216,62018,none
1870,2023-02-20T03:11:02.350000,7396781025,445.8672,205.1836,74.3114,110.0197,550.5394,933.5390,851.8111,838.2659,678.2474,636.7152,-1253.9788,621.3619,317.7169,1030.8625,800.6649,967.2466,366.0000,0.0119,0.0133,-0.0054,-0.0127,-0.0256,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9451,5.0514,3.9217,62018,none
1871,2023-02-20T03:11:02.355000,7396781026,444.6028,204.2311,76.0105,108.8962,551.2372,932.7511,852.1899,837.0579,678.1244,637.4720,-1254.7664,620.3545,316.8561,1030.1090,800.0739,966.7424,366.0000,0.0001,0.0003,-0.0154,-0.0124,-0.0354,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9445,5.5485,3.9218,62018,none
1872,2023-02-20T03:11:02.360000,7396781027,444.4428,204.5436,74.0777,108.9164,551.4796,934.2538,851.3683,837.5385,677.4882,636.1294,-1255.4177,620.1918,316.6657,1030.2893,799.7737,967.0107,366.0000,-0.0004,-0.0111,-0.0171,-0.0116,-0.0264,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9440,6.8260,3.9219,62018,none
1873,2023-02-20T03:11:02.365000,7396781028,443.8651,203.8510,73.8385,108.3703,550.4302,934.4344,852.2303,838.6379,678.8539,637.2222,-1255.0921,622.0313,316.7808,1030.0531,799.8974,966.6488,366.0000,-0.0008,-0.0099,-0.0127,-0.0173,-0.0340,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9435,7.3406,3.9220,62018,none
1874,2023-02-20T03:11:02.370000,7396781029,443.8557,203.6843,72.6838,108.7017,551.3677,933.4065,851.7527,837.5391,677.3867,635.9547,-1255.2098,620.1323,317.2219,1030.6363,800.3083,967.9786,366.0000,0.0023,-0.0077,-0.0188,-0.0206,-0.0303,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9429,5.5266,3.9221,62018,none
1875,2023-02-20T03:11:02.375000,7396781030,443.1338,204.9179,74.4850,109.1663,549.1623,933.8296,851.1027,837.0993,676.0816,636.7382,-1255.3506,620.8147,315.8828,1029.5774,797.9025,965.9616,366.0000,-0.0018,-0.0116,-0.0206,-0.0283,-0.0331,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9424,6.4466,3.9222,62018,none
1876,2023-02-20T03:11:02.380000,7396781031,445.0726,203.5902,73.0870,108.1597,549.6548,931.2574,852.5593,836.9862,677.3095,637.5570,-1255.3694,621.5694,316.8906,1031.5229,799.2080,966.6947,366.0000,-0.0124,-0.0152,-0.0238,-0.0303,-0.0303,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9418,5.3945,3.9223,62018,none
1877,2023-02-20T03:11:02.385000,7396781032,445.8316,204.6401,72.8668,108.7992,548.7329,931.2473,851.5483,837.8982,677.7687,636.6936,-1256.4476,620.8181,318.3827,1030.4730,799.9306,966.7921,366.0000,-0.0113,-0.0181,-0.0304,-0.0291,-0.0364,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9412,6.5212,3.9224,62018,none
1878,2023-02-20T03:11:02.390000,7396781033,445.4244,203.2427,74.3091,107.6340,549.5662,932.0269,851.7888,838.6847,677.5577,635.9963,-1255.6306,619.6780,316.4306,1030.3403,799.4827,966.6349,366.0000,-0.0166,-0.0231,-0.0287,-0.0355,-0.0462,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9407,5.7852,3.9225,62018,none
1879,2023-02-20T03:11:02.395000,7396781034,442.8875,204.4254,74.1149,108.7956,551.3948,932.2213,852.3216,835.4756,677.4557,636.6215,-1257.2159,619.3758,316.2169,1029.2560,798.2872,965.9500,366.0000,-0.0153,-0.0217,-0.0305,-0.0339,-0.0370,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9401,6.4463,3.9226,62018,none
1880,2023-02-20T03:11:02.400000,7396781035,444.6774,203.7065,74.0031,107.6335,551.7437,931.9389,852.2176,839.3380,678.2927,634.9723,-1255.4420,621.5934,316.0301,1029.4822,797.2033,967.1921,366.0000,-0.0148,-0.0205,-0.0352,-0.0420,-0.0273,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9396,5.3306,3.9228,62018,none
1881,2023-02-20T03:11:02.405000,7396781036,445.1496,205.1372,72.7222,108.6933,550.1996,930.6982,851.4758,837.1749,676.1201,635.3409,-1256.8703,619.1790,316.3945,1028.2357,800.3727,964.3408,366.0000,-0.0168,-0.0215,-0.0369,-0.0304,-0.0356,-1000000.0000,-1000000.0000,-0.9315,366.0000,1676860000.0000,216.9390,4.9929,3.9229,62018,none
